pitch_angle,pitch_target,pitch_speed,pitch_speed_target,pitch_output,pitch_angle_kp,pitch_angle_ki,pitch_angle_kd,pitch_speed_kp,pitch_speed_ki,pitch_speed_kd,pitch_ff_output,yaw_ff_output
-2.50,0.00,0.00,24.38,-352.97,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.50,0.00,0.00,24.40,-352.67,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.50,0.00,0.00,24.42,-352.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.50,0.00,0.00,24.45,-351.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.50,0.00,0.00,24.50,-351.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.50,0.00,0.00,24.54,-350.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.50,0.00,0.00,24.61,-349.78,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.68,-348.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.73,-348.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.78,-347.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.79,-347.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.80,-347.21,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.79,-347.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.80,-346.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.80,-346.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.83,-346.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.87,-345.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.91,-345.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,24.99,-344.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.51,0.00,0.00,25.05,-343.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.52,0.00,0.00,25.13,-342.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.52,0.00,0.00,25.26,-341.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.53,0.00,0.00,25.45,-339.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.54,0.00,0.00,25.63,-336.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.55,0.00,0.00,25.84,-334.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.56,0.00,0.00,26.09,-331.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.57,0.00,0.00,26.36,-328.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.58,0.00,0.00,26.63,-325.89,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.59,0.00,0.00,26.90,-322.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.61,0.00,0.00,27.21,-319.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.62,0.00,0.00,27.51,-316.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.63,0.00,0.00,27.82,-312.90,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.65,0.00,0.00,28.18,-308.97,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.67,0.00,0.00,28.61,-304.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.70,0.00,0.00,29.17,-298.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.73,0.00,0.00,29.85,-291.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.76,0.00,-6.00,30.64,-219.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.80,0.00,-12.00,31.48,-147.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.85,0.00,-6.00,32.51,-199.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.91,0.00,-12.00,33.85,-122.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-2.98,0.00,-18.00,35.29,-43.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-3.06,0.00,-24.00,36.98,37.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-3.16,0.00,-30.00,39.03,122.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-3.26,0.00,-36.00,41.28,209.11,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-3.39,0.00,-48.00,43.94,363.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-3.53,0.00,-54.00,46.86,457.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-3.69,0.00,-54.00,50.39,495.28,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-3.89,0.00,-54.00,54.49,538.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.10,0.00,-60.00,59.00,649.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.33,0.00,-66.00,63.87,764.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.58,0.00,-72.00,69.14,883.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.85,0.00,-72.00,74.89,944.75,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.15,0.00,-78.00,81.18,1074.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.46,0.00,-90.00,87.81,1271.10,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.80,0.00,-96.00,94.83,1408.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.16,0.00,-102.00,102.49,1553.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.55,0.00,-108.00,110.67,1703.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.97,0.00,-120.00,119.56,1923.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-7.39,0.00,-132.00,128.46,2144.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-7.87,0.00,-132.00,138.59,2252.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-8.41,0.00,-126.00,149.98,2310.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-8.94,0.00,-126.00,161.29,2430.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-9.51,0.00,-126.00,173.38,2558.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-10.11,0.00,-132.00,185.94,2755.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-10.72,0.00,-132.00,198.93,2893.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-11.36,0.00,-144.00,212.35,3162.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-12.00,0.00,-150.00,225.86,3368.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-12.65,0.00,-150.00,239.69,3515.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-13.33,0.00,-132.00,254.01,3479.20,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-14.02,0.00,-120.00,268.74,3509.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-14.72,0.00,-120.00,283.39,3665.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-15.40,0.00,-138.00,297.89,4009.06,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-16.09,0.00,-150.00,312.48,4290.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-16.80,0.00,-156.00,327.56,4514.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-17.53,0.00,-150.00,343.01,4616.09,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-18.29,0.00,-144.00,358.98,4723.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-19.05,0.00,-138.00,375.08,4831.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-19.81,0.00,-138.00,391.29,5004.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-20.58,0.00,-138.00,407.52,5177.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-21.34,0.00,-138.00,423.64,5349.97,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-22.09,0.00,-138.00,439.63,5520.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-22.83,0.00,-132.00,455.43,5626.56,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-23.57,0.00,-132.00,471.10,5794.06,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-24.29,0.00,-132.00,486.45,5958.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-25.01,0.00,-126.00,500.00,6040.77,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-25.71,0.00,-114.00,500.00,5917.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-26.41,0.00,-102.00,500.00,5794.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-27.09,0.00,-114.00,500.00,5923.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-27.73,0.00,-120.00,500.00,5990.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-28.36,0.00,-132.00,500.00,6119.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-28.99,0.00,-120.00,500.00,5996.28,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-29.62,0.00,-120.00,500.00,5999.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-30.24,0.00,-114.00,500.00,5939.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-30.86,0.00,-114.00,500.00,5942.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-31.47,0.00,-108.00,500.00,5882.56,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-32.07,0.00,-102.00,500.00,5822.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-32.68,0.00,-102.00,500.00,5825.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-33.28,0.00,-114.00,500.00,5954.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-33.87,0.00,-108.00,500.00,5894.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-34.46,0.00,-102.00,500.00,5834.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-35.04,0.00,-102.00,500.00,5837.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-35.61,0.00,-102.00,500.00,5840.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-36.16,0.00,-102.00,500.00,5843.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-36.68,0.00,-96.00,500.00,5783.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-37.19,0.00,-84.00,500.00,5660.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-37.68,0.00,-84.00,500.00,5663.55,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-38.13,0.00,-78.00,500.00,5603.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-38.57,0.00,-72.00,500.00,5543.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-38.97,0.00,-54.00,500.00,5357.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-39.36,0.00,-48.00,500.00,5296.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-39.71,0.00,-48.00,500.00,5299.55,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-40.04,0.00,-36.00,500.00,5176.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-40.33,0.00,-24.00,500.00,5052.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-40.59,0.00,-12.00,500.00,4929.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-40.82,0.00,-6.00,500.00,4868.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.01,0.00,0.00,500.00,4808.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.15,0.00,0.00,500.00,4810.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.26,0.00,0.00,500.00,4813.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.33,0.00,12.00,500.00,4689.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.36,0.00,24.00,500.00,4566.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.36,0.00,36.00,500.00,4442.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.32,0.00,42.00,500.00,4381.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.23,0.00,54.00,500.00,4258.10,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-41.10,0.00,72.00,500.00,4071.24,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-40.93,0.00,84.00,500.00,3947.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-40.69,0.00,96.00,500.00,3823.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-40.39,0.00,114.00,500.00,3636.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-40.03,0.00,126.00,500.00,3512.14,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-39.60,0.00,138.00,500.00,3387.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-39.11,0.00,132.00,500.00,3452.79,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-38.54,0.00,138.00,500.00,3391.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-37.94,0.00,144.00,500.00,3330.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-37.28,0.00,168.00,500.00,3080.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-36.58,0.00,180.00,500.00,2955.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-35.82,0.00,192.00,500.00,2831.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-35.01,0.00,192.00,500.00,2832.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-34.16,0.00,174.00,500.00,3023.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-33.27,0.00,168.00,500.00,3088.01,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-32.39,0.00,180.00,500.00,2963.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-31.51,0.00,186.00,500.00,2902.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-30.61,0.00,186.00,500.00,2903.75,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-29.70,0.00,180.00,500.00,2968.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-28.78,0.00,186.00,500.00,2906.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-27.86,0.00,186.00,500.00,2908.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-26.93,0.00,192.00,500.00,2847.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-25.99,0.00,192.00,500.00,2848.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-25.03,0.00,192.00,500.00,2850.11,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-24.06,0.00,192.00,498.37,2834.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-23.09,0.00,180.00,478.18,2750.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-22.13,0.00,192.00,458.02,2413.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-21.18,0.00,204.00,438.33,2082.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-20.22,0.00,186.00,418.38,2062.78,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-19.24,0.00,156.00,397.82,2163.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-18.25,0.00,138.00,377.29,2137.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-17.29,0.00,144.00,357.26,1865.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-16.39,0.00,150.00,338.46,1606.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-15.52,0.00,132.00,320.27,1605.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-14.66,0.00,102.00,302.24,1731.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-13.82,0.00,90.00,284.78,1675.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-13.04,0.00,102.00,268.43,1378.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-12.31,0.00,102.00,253.31,1220.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-11.62,0.00,78.00,238.93,1322.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-10.97,0.00,60.00,225.25,1368.46,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-10.37,0.00,60.00,212.66,1236.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-9.82,0.00,66.00,201.27,1055.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-9.32,0.00,54.00,190.80,1071.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-8.84,0.00,42.00,180.89,1094.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-8.41,0.00,42.00,171.81,999.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-8.01,0.00,36.00,163.54,976.67,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-7.64,0.00,42.00,155.79,832.82,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-7.31,0.00,30.00,148.93,887.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.98,0.00,24.00,142.16,879.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.69,0.00,18.00,136.06,879.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.42,0.00,18.00,130.40,820.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-6.19,0.00,18.00,125.57,770.40,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.98,0.00,12.00,121.20,788.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.78,0.00,6.00,117.19,809.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.61,0.00,12.00,113.55,708.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.45,0.00,12.00,110.35,675.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.31,0.00,0.00,107.38,771.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.18,0.00,0.00,104.67,743.11,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-5.07,0.00,6.00,102.44,657.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.97,0.00,0.00,100.42,699.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.88,0.00,0.00,98.54,680.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.81,0.00,0.00,96.99,664.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.74,0.00,0.00,95.58,650.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.68,0.00,0.00,94.36,637.78,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.63,0.00,0.00,93.26,626.66,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.58,0.00,0.00,92.33,617.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.54,0.00,0.00,91.49,609.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.50,0.00,0.00,90.78,601.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.47,0.00,0.00,90.19,596.21,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.45,0.00,0.00,89.69,591.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.43,0.00,0.00,89.26,587.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.41,0.00,0.00,88.92,584.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.39,0.00,0.00,88.67,582.06,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.38,0.00,0.00,88.47,580.40,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.37,0.00,0.00,88.33,579.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.37,0.00,0.00,88.21,578.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.36,0.00,0.00,88.13,578.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.36,0.00,0.00,88.07,578.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,88.03,577.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,87.96,577.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,87.94,577.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,87.93,578.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,87.91,578.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,87.91,578.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,87.93,579.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,87.96,580.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,87.98,580.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.00,581.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.01,582.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.04,582.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.06,583.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.08,584.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.13,585.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.18,586.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.22,587.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.23,587.55,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.26,588.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.30,589.22,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.35,590.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.39,591.01,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.44,591.96,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.48,592.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.53,593.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.59,594.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.62,595.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.65,596.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.71,597.46,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.72,598.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.74,598.67,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.74,599.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.78,600.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.83,601.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.88,601.90,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.93,602.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,88.98,603.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,89.03,604.89,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,89.08,605.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.12,606.67,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.18,607.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.20,608.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.23,609.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.26,609.97,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.30,610.83,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.34,611.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.37,612.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.42,613.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.48,614.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.53,615.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.56,616.18,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.69,618.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.36,0.00,0.00,89.84,620.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.36,0.00,0.00,89.84,620.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.35,0.00,0.00,89.75,619.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-4.34,0.00,0.00,89.47,617.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
